Dia;Mês;Ano;Cepagri;IAC;Viracopos
31;3;1991;27.0;26.4;26
1;4;1991;29.6;28.6;28
2;4;1991;28.6;28;28.28
3;4;1991;29.4;28.4;29
4;4;1991;29.6;28.6;28.5
5;4;1991;25.2;23.8;28.22
6;4;1991;29.2;27.4;27.78
7;4;1991;29.6;29;28.61
8;4;1991;28.2;27.8;28.61
9;4;1991;30.0;29.6;28.61
10;4;1991;30.6;29.8;29
11;4;1991;31.6;30.6;31
12;4;1991;31.4;30.4;31
13;4;1991;25.0;23.4;30.61
14;4;1991;30.2;29;29
15;4;1991;31.8;30.8;30.39
16;4;1991;30.4;29.2;30.39
17;4;1991;30.6;29.8;29.61
18;4;1991;28.8;27.6;29
19;4;1991;22.4;22.2;26.5
20;4;1991;21.6;21;21.5
21;4;1991;25.4;24.8;24
22;4;1991;26.8;26.4;26.28
23;4;1991;27.0;26.6;26.28
24;4;1991;28.4;27.6;26.61
25;4;1991;23.4;21;20
26;4;1991;23.0;22.4;22
27;4;1991;24.6;23.6;23
28;4;1991;24.4;24.6;23.39
29;4;1991;25.2;24.6;24
30;4;1991;25.6;25.2;26
1;5;1991;27.6;27;26.78
2;5;1991;28.0;27.4;27.39
3;5;1991;28.0;27.2;27.39
4;5;1991;27.8;26.8;27
5;5;1991;29.2;27.6;27.22
6;5;1991;23.4;22.8;27.22
7;5;1991;22.8;22.6;21
8;5;1991;23.0;22.4;22
9;5;1991;25.0;24.2;23.11
10;5;1991;26.0;25.4;25
11;5;1991;26.4;25.2;25.5
12;5;1991;25.8;25;25.5
13;5;1991;26.0;25;25.5
14;5;1991;25.0;25.4;25
15;5;1991;20.6;20;20
16;5;1991;24.2;23;24
17;5;1991;25.4;24.6;24
18;5;1991;27.8;27;26
19;5;1991;28.4;27.2;27
20;5;1991;29.0;27.4;27.78
21;5;1991;26.8;26;27.78
22;5;1991;28.6;27.6;27.61
23;5;1991;25.2;23.8;27.61
24;5;1991;26.2;25.4;25
25;5;1991;27.2;25.8;25.61
26;5;1991;29.4;28.4;29.22
27;5;1991;28.0;27.4;29
28;5;1991;27.6;26.8;27.5
29;5;1991;27.0;26;26.61
30;5;1991;26.8;26;27
31;5;1991;26.6;25.8;27
1;6;1991;26.0;25.4;26.5
2;6;1991;27.0;26.2;25.39
3;6;1991;27.1;26.4;26
4;6;1991;28.6;27.6;27
5;6;1991;27.0;27;27.11
6;6;1991;28.0;27.4;26.39
7;6;1991;26.4;25.4;26.39
8;6;1991;23.6;22.8;24
9;6;1991;22.4;21;21.5
10;6;1991;23.2;22.4;22
11;6;1991;24.8;23.6;25
12;6;1991;24.9;23.8;24
13;6;1991;23.4;22.8;23.78
14;6;1991;26.2;25.2;25
15;6;1991;26.6;25.6;24.72
16;6;1991;27.4;26.4;26
17;6;1991;28.4;28;27
18;6;1991;29.6;28.4;29
19;6;1991;25.8;25.4;28.72
20;6;1991;30.4;30;29
21;6;1991;17.6;21.6;23
22;6;1991;21.8;21.2;22
23;6;1991;20.0;19.2;20.72
24;6;1991;20.6;19.8;18.78
25;6;1991;26.0;25;25
26;6;1991;28.2;27.2;28
27;6;1991;26.2;25.6;27.61
28;6;1991;27.4;27;26
29;6;1991;19.0;20.4;26
30;6;1991;22.8;20.8;20
1;7;1991;25.6;25;23
2;7;1991;25.8;26;24
3;7;1991;25.4;24.2;24.5
4;7;1991;23.0;21.8;21
5;7;1991;22.2;21.4;21
6;7;1991;24.4;23.4;22.61
7;7;1991;26.2;25;25
8;7;1991;25.8;25;26
9;7;1991;26.4;25.6;26
10;7;1991;27.8;27.2;27
11;7;1991;22.4;22;27.39
12;7;1991;23.0;22.2;21
13;7;1991;19.5;18.8;21.22
14;7;1991;20.5;20;19
15;7;1991;22.2;21.6;21
16;7;1991;22.6;22;22
17;7;1991;27.0;26;26
18;7;1991;27.2;26.4;25.22
19;7;1991;27.6;26.4;26
20;7;1991;27.0;26.4;26
21;7;1991;26.4;26.2;26
22;7;1991;26.0;25;20
23;7;1991;19.6;18.6;17
24;7;1991;21.8;20.8;20.39
25;7;1991;26.0;24.4;25
26;7;1991;26.8;25.8;26.61
27;7;1991;26.4;26;26.61
28;7;1991;26.2;25.8;26
29;7;1991;27.0;25.6;26
30;7;1991;28.0;27.2;26
31;7;1991;27.4;27;26.5
1;8;1991;29.6;28.8;29
2;8;1991;16.8;16.6;28.61
3;8;1991;17.4;17;18
4;8;1991;25.0;24.4;24
5;8;1991;27.8;26.6;26
6;8;1991;28.6;27.6;27.39
7;8;1991;29.4;28.6;28
8;8;1991;21.8;21;27.78
9;8;1991;31.4;30.4;29
10;8;1991;31.8;30.4;30
11;8;1991;26.4;25.2;23
12;8;1991;25.8;24.2;25.11
13;8;1991;29.2;28;27.5
14;8;1991;27.6;26.8;27.5
15;8;1991;24.6;23.4;26.22
16;8;1991;23.0;22.6;22
17;8;1991;24.4;23.8;23.5
18;8;1991;26.4;24.6;25
19;8;1991;27.6;27.6;26.72
20;8;1991;27.8;26.6;28.22
21;8;1991;28.2;27.6;28
22;8;1991;27.6;26.8;27
23;8;1991;29.4;28;28
24;8;1991;29.0;29;29
25;8;1991;29.2;27.8;29.22
26;8;1991;29.4;28.8;29
27;8;1991;31.0;30;30
28;8;1991;31.4;31.2;32
29;8;1991;31.6;30.2;31.78
30;8;1991;30.6;30.4;31
31;8;1991;31.8;30.6;31
1;9;1991;24.8;25;31
2;9;1991;21.6;20.6;23.5
3;9;1991;25.2;24.6;24
4;9;1991;26.0;26;28
5;9;1991;28.0;27.2;28.22
6;9;1991;29.6;28.4;28
7;9;1991;29.8;29;29
8;9;1991;30.0;28.8;29
9;9;1991;27.2;26;28.61
10;9;1991;28.6;27.6;28
11;9;1991;31.0;30;29
12;9;1991;29.8;28.8;29.39
13;9;1991;31.0;30.2;30
14;9;1991;32.6;32;31
15;9;1991;31.6;30.8;31
16;9;1991;31.2;30.6;30.5
17;9;1991;32.6;31.8;31
18;9;1991;33.8;33.2;32.5
19;9;1991;19.2;18.6;32.5
20;9;1991;23.8;23.6;22
21;9;1991;27.2;27.6;27
22;9;1991;29.0;28.6;28
23;9;1991;30.6;29.6;29
24;9;1991;29.4;28;26
25;9;1991;22.6;22.6;25.61
26;9;1991;25.8;23.8;23
27;9;1991;30.6;29.6;29.5
28;9;1991;32.2;32;30.22
29;9;1991;24.4;23.6;27
30;9;1991;22.0;21.4;21.11
1;10;1991;26.8;25.8;26
2;10;1991;25.6;24.8;26.11
3;10;1991;23.6;23.2;24.5
4;10;1991;28.6;27.6;28
5;10;1991;27.6;27;26.78
6;10;1991;27.2;24;25.89
7;10;1991;20.0;20.4;25.89
8;10;1991;17.0;16.4;20.5
9;10;1991;20.6;21.6;21
10;10;1991;23.4;22.6;21
11;10;1991;27.4;26.4;26
12;10;1991;28.4;28;27.78
13;10;1991;30.2;30.2;30
14;10;1991;32.8;32;29.5
15;10;1991;34.2;33.4;33
16;10;1991;35.0;34;34
17;10;1991;32.6;32;34
18;10;1991;27.6;26.4;31.72
19;10;1991;31.2;30.2;30
20;10;1991;29.8;28.2;27
21;10;1991;30.6;29.6;30
22;10;1991;31.6;30.6;31
23;10;1991;31.6;30.8;31.11
24;10;1991;32.0;31.4;32
25;10;1991;26.4;25.6;31.78
26;10;1991;31.6;31;31
27;10;1991;32.0;31.4;32
28;10;1991;33.0;32;32
29;10;1991;33.4;32;32
30;10;1991;33.6;32.8;32.11
31;10;1991;30.6;29.4;29
1;11;1991;26.2;25.2;29.11
2;11;1991;23.4;23;22
3;11;1991;28.4;27.6;27.5
4;11;1991;27.6;27;27
5;11;1991;29.4;27.8;29
6;11;1991;31.0;30;30
7;11;1991;32.8;31.4;32
8;11;1991;33.4;32.4;31.72
9;11;1991;24.4;24;31.72
10;11;1991;31.0;29.4;29
11;11;1991;30.6;30.4;31
12;11;1991;32.6;31.6;31.39
13;11;1991;29.4;29.2;31.39
14;11;1991;25.2;25.2;29.5
15;11;1991;31.2;30.2;29.28
16;11;1991;30.6;29.8;29.39
17;11;1991;31.8;30.6;30
18;11;1991;32.6;31.2;30.5
19;11;1991;33.0;31.6;31
20;11;1991;30.0;28.6;28
21;11;1991;30.4;29.6;29
22;11;1991;31.8;31;31
23;11;1991;32.0;31.6;31
24;11;1991;32.2;31.4;31
25;11;1991;30.2;31;31
26;11;1991;34.4;33.8;33
27;11;1991;30.2;28.6;32.5
28;11;1991;32.8;31.4;31
29;11;1991;34.6;33.8;33
30;11;1991;27.8;26.6;32.78
1;12;1991;28.8;27.2;27
2;12;1991;27.2;26.6;26
3;12;1991;29.6;29;29
4;12;1991;32.2;31.4;31
5;12;1991;32.8;32.4;32
6;12;1991;31.0;30.2;32
7;12;1991;27.2;26.8;30
8;12;1991;30.0;29;28
9;12;1991;29.2;29;28.22
10;12;1991;26.8;26.6;28.22
11;12;1991;27.6;26.8;27
12;12;1991;29.2;28.6;27
13;12;1991;31.2;31;30
14;12;1991;33.2;32.4;32
15;12;1991;31.6;30.4;29
16;12;1991;30.4;29.4;30
17;12;1991;28.4;27;29.61
18;12;1991;28.4;26.8;25
19;12;1991;23.8;24.2;28.39
20;12;1991;29.6;29;28
21;12;1991;32.4;31.8;31
22;12;1991;30.8;30.6;31
23;12;1991;30.6;30;29
24;12;1991;30.8;29.6;29.22
25;12;1991;31.8;30.6;31
26;12;1991;31.0;30.2;30.5
27;12;1991;26.0;25;30
28;12;1991;28.6;28;28
29;12;1991;30.8;30.2;29.5
30;12;1991;32.0;31.2;31
31;12;1991;31.2;31;31
1;1;1992;31.0;30.6;30
2;1;1992;28.8;28.4;28.22
3;1;1992;28.6;27.8;29
4;1;1992;29.4;28.8;29
5;1;1992;30.4;29.8;29
6;1;1992;30.2;29.4;29
7;1;1992;30.2;29.2;29
9;1;1992;31.0;30;29.39
10;1;1992;27.4;27;29.28
11;1;1992;30.8;30;29.28
13;1;1992;31.8;30.8;26
14;1;1992;31.2;31;29
15;1;1992;28.8;28.4;31
16;1;1992;31.6;31.4;25.78
17;1;1992;33.0;32.2;26
18;1;1992;27.8;26.4;23.11
20;1;1992;27.6;26.6;29
21;1;1992;28.4;27.2;30
22;1;1992;29.2;29;30
10;2;1992;30.2;29.4;26
11;2;1992;30.4;29.6;28
18;2;1992;24.2;24;31.22
2;3;1992;28.4;27.6;24
6;3;1992;28.6;27.8;31
7;3;1992;28.8;27.6;30
8;3;1992;31.6;30.8;31
9;3;1992;32.2;31.6;30
10;3;1992;33.6;33;30
11;3;1992;33.0;32.6;29
12;3;1992;29.8;29;29
13;3;1992;29.4;28.8;30
14;3;1992;29.0;28.2;31
15;3;1992;26.6;25.6;30.5
16;3;1992;25.4;24.6;29.61
17;3;1992;25.8;25.4;25.72
18;3;1992;29.0;28.6;28
19;3;1992;30.4;29.8;28
20;3;1992;27.2;26.6;31
21;3;1992;27.4;27;30.78
22;3;1992;28.4;27.8;31
23;3;1992;28.8;28.2;31.11
24;3;1992;31.6;31.2;29.22
25;3;1992;31.8;31;27.78
26;3;1992;32.0;31.2;29
27;3;1992;32.4;31.6;29
28;3;1992;32.4;31.8;29.22
29;3;1992;33.0;32;30
30;3;1992;32.8;32;30
31;3;1992;33.2;32.8;27.78
1;4;1992;33.6;33;27
2;4;1992;33.4;32.2;29
3;4;1992;33.4;32;29
4;4;1992;33.0;32.4;30
5;4;1992;31.6;31.4;29
6;4;1992;30.6;30.6;31
7;4;1992;29.6;29;30.5
8;4;1992;29.4;27.8;29
9;4;1992;29.0;28.8;29
10;4;1992;27.6;27.6;27
11;4;1992;27.4;27;29.28
12;4;1992;23.8;23.5;29
13;4;1992;25.6;25;29
14;4;1992;26.6;26;23
15;4;1992;29.2;28.8;25.22
16;4;1992;30.0;28.6;25.22
17;4;1992;31.6;30.8;25.39
18;4;1992;30.2;30;26
19;4;1992;31.2;31;27
20;4;1992;32.0;31;26.61
21;4;1992;31.0;30.8;23.39
22;4;1992;30.6;29.4;29
23;4;1992;29.6;28.6;28.61
24;4;1992;31.4;29.8;28.28
25;4;1992;30.6;30.2;25
26;4;1992;30.2;30.2;28
27;4;1992;28.0;26.4;28.11
28;4;1992;24.4;23.6;28
29;4;1992;30.4;29.4;28
30;4;1992;30.0;28.8;27.61
1;5;1992;31.2;30.4;27.61
2;5;1992;32.2;30;23.28
3;5;1992;32.0;31;21
4;5;1992;31.0;30.4;23
5;5;1992;29.4;29;26
6;5;1992;23.0;22.2;26
7;5;1992;29.6;29;26
8;5;1992;30.0;29.2;25.72
9;5;1992;29.8;29;27
10;5;1992;31.4;30.2;27
11;5;1992;28.0;27.2;28
12;5;1992;26.4;25.6;29
13;5;1992;28.4;27.6;28.5
14;5;1992;29.8;29.4;24
15;5;1992;30.0;29;25
16;5;1992;31.0;30.2;26
17;5;1992;30.4;29.4;27.5
18;5;1992;31.6;30.6;27.5
19;5;1992;27.4;27.2;26.5
20;5;1992;29.8;28.8;21.61
21;5;1992;25.6;24.4;25
22;5;1992;28.8;27.4;27
23;5;1992;30.4;30;27.22
24;5;1992;32.0;29.8;23.5
25;5;1992;22.6;22.2;25.28
26;5;1992;23.0;23;25.5
27;5;1992;25.6;25.4;26
28;5;1992;26.4;25.8;26.39
29;5;1992;27.8;26.6;28.39
30;5;1992;27.8;27;28
31;5;1992;28.2;27.4;27.61
1;6;1992;22.6;21.6;27.22
2;6;1992;24.4;23.6;27
3;6;1992;28.4;27.4;27.28
4;6;1992;29.8;28.6;27
5;6;1992;29.4;28.4;28.22
6;6;1992;25.6;25;28
7;6;1992;28.8;28;30
8;6;1992;26.6;25.8;29
9;6;1992;27.8;27.2;29
10;6;1992;29.4;29.4;25
11;6;1992;27.4;25.6;26.78
12;6;1992;29.0;28;25.5
13;6;1992;25.0;24;25
14;6;1992;22.8;21.6;23.39
15;6;1992;25.0;24.2;24
16;6;1992;26.8;25.6;24.11
17;6;1992;27.0;26.2;24
18;6;1992;27.4;26.4;24
19;6;1992;26.8;26;24
20;6;1992;27.2;27.4;25.72
21;6;1992;28.0;27.2;27
22;6;1992;29.6;28.8;26.5
23;6;1992;30.0;28.8;27
24;6;1992;22.0;21.4;28
25;6;1992;24.0;23.6;28
26;6;1992;26.6;25.4;26.11
27;6;1992;27.2;26.2;26
28;6;1992;28.4;27.6;24
29;6;1992;27.4;27.4;26
30;6;1992;22.4;21.6;28
1;7;1992;22.0;21.6;28.61
2;7;1992;26.4;25.4;26
3;7;1992;29.2;28;24
4;7;1992;20.8;20.6;26
5;7;1992;23.2;22.8;27
6;7;1992;26.8;26;26.22
7;7;1992;27.4;26.2;26.22
8;7;1992;28.0;27;14
9;7;1992;27.4;26.4;22.11
10;7;1992;29.4;28.4;24
11;7;1992;28.6;28;24.61
12;7;1992;25.6;25.6;26.5
13;7;1992;24.6;23.8;26.5
14;7;1992;27.8;27.2;26
15;7;1992;29.4;27.4;28
16;7;1992;27.4;26.4;28
17;7;1992;27.2;28.8;25
18;7;1992;30.0;28.8;28.39
19;7;1992;31.0;30;28.39
20;7;1992;30.0;29.6;26
21;7;1992;27.2;26.8;25.39
22;7;1992;25.2;25;25.39
23;7;1992;26.8;25.4;28.39
24;7;1992;25.0;24;14
25;7;1992;24.2;23.6;18.78
26;7;1992;23.2;22.6;24
27;7;1992;25.0;24;23.78
28;7;1992;24.8;24;23.5
29;7;1992;24.6;23.8;26
30;7;1992;22.6;22;27.5
31;7;1992;25.0;23.8;29.5
1;8;1992;26.6;26;29
2;8;1992;26.8;26.6;18
3;8;1992;27.6;26.6;18
4;8;1992;27.8;27.2;26
5;8;1992;28.6;27.4;27
6;8;1992;28.0;26.8;27
7;8;1992;27.4;26.6;25
8;8;1992;27.8;27;25.61
9;8;1992;23.2;23.2;25.5
10;8;1992;27.6;26.8;26
11;8;1992;28.8;28.2;26.28
12;8;1992;29.8;29.4;25.78
13;8;1992;27.8;27.4;22.39
14;8;1992;24.8;24.2;22.5
15;8;1992;27.0;26;24
16;8;1992;28.2;27.8;27.61
17;8;1992;27.6;26.8;27.61
18;8;1992;13.8;13.8;27.5
19;8;1992;15.0;14.8;25
20;8;1992;23.8;23.6;24.5
21;8;1992;23.4;23.6;24
22;8;1992;25.0;24.4;24.5
23;8;1992;27.0;26.2;23.22
24;8;1992;27.0;26;23.61
25;8;1992;27.6;26.8;23.61
26;8;1992;29.0;28;26
27;8;1992;26.4;25.2;27
28;8;1992;26.0;25;30
29;8;1992;29.0;29;30
30;8;1992;23.4;22.4;30
31;8;1992;26.6;26;30
1;9;1992;27.0;26.2;27
2;9;1992;25.4;24.6;26.78
3;9;1992;15.6;15;24
4;9;1992;15.4;15.4;25.5
5;9;1992;19.8;19.2;25.5
6;9;1992;24.6;23.4;18
7;9;1992;24.8;23.8;21
8;9;1992;20.6;20.4;23.28
9;9;1992;27.0;26.4;23.28
10;9;1992;29.0;27.8;26
11;9;1992;30.4;29.6;26.22
12;9;1992;29.8;29;19.22
13;9;1992;19.0;19.2;25
14;9;1992;19.6;19.2;25.39
15;9;1992;27.6;26.8;25.39
16;9;1992;27.6;27.2;22
17;9;1992;26.4;26;28
18;9;1992;27.0;26.4;27.5
19;9;1992;26.2;26;26.5
20;9;1992;23.6;23.6;26.5
21;9;1992;27.0;26.8;30
22;9;1992;27.0;26.4;30.11
23;9;1992;24.6;24.4;30.11
24;9;1992;24.0;23.4;30
25;9;1992;23.6;23;29
26;9;1992;25.0;24.6;23.5
27;9;1992;27.8;27.2;19.72
28;9;1992;29.0;27.2;23.5
29;9;1992;26.0;25.2;26
30;9;1992;25.0;24.2;27
1;10;1992;26.2;25;29
2;10;1992;25.6;24.6;29
3;10;1992;23.6;23.4;25
4;10;1992;23.2;22;26
5;10;1992;24.6;23.6;27
6;10;1992;24.6;24.2;29
7;10;1992;26.2;26.4;28.89
8;10;1992;28.4;28;25.39
9;10;1992;31.0;30.8;23
10;10;1992;29.4;29;27
11;10;1992;30.6;30.6;28
12;10;1992;27.4;27.6;27.61
13;10;1992;27.6;26.6;28
14;10;1992;22.4;21.8;29
15;10;1992;25.8;24.6;31
16;10;1992;25.8;25.6;30.5
17;10;1992;20.8;20.4;30.22
18;10;1992;19.2;18.8;27
19;10;1992;22.0;22.4;30
20;10;1992;25.0;24.6;31
21;10;1992;24.8;24;30.61
22;10;1992;27.4;25.4;27
23;10;1992;22.8;22.4;27
24;10;1992;17.2;16.4;31
25;10;1992;26.4;26;31
26;10;1992;26.8;26.4;32
27;10;1992;18.2;17.8;29
28;10;1992;21.4;23.6;27.5
29;10;1992;28.0;27.2;28
30;10;1992;26.8;25.6;27.5
31;10;1992;27.8;27;26.5
1;11;1992;28.6;27.8;29
2;11;1992;30.2;29.8;29.28
3;11;1992;30.8;30.2;30
4;11;1992;31.2;30.4;29.61
5;11;1992;30.6;30;21
6;11;1992;26.2;25.2;20
7;11;1992;21.8;20.6;24
8;11;1992;20.8;20.2;28.22
9;11;1992;25.0;24;27.61
10;11;1992;27.8;27.2;28.39
11;11;1992;28.2;28;31
12;11;1992;30.2;29.2;33
13;11;1992;26.0;25;31.72
14;11;1992;26.8;25.6;31.5
15;11;1992;27.2;26.2;32
16;11;1992;28.4;27.6;31.61
17;11;1992;29.8;29;30.78
18;11;1992;24.0;23.4;28.5
19;11;1992;22.2;21.6;30
20;11;1992;23.0;22.6;31
21;11;1992;27.6;27.8;31.22
22;11;1992;28.8;28.2;31.22
23;11;1992;25.0;24.6;27
24;11;1992;28.0;27.4;29
25;11;1992;30.4;30;28.5
26;11;1992;31.8;31;23.22
27;11;1992;31.0;30.4;22.61
28;11;1992;25.2;24.8;26
29;11;1992;26.4;26;29
30;11;1992;30.6;29.6;28.78
1;12;1992;32.2;30.8;28.5
2;12;1992;24.2;23.4;25.39
3;12;1992;28.0;27.4;28.28
4;12;1992;29.8;28.4;29.28
5;12;1992;31.2;31;30
6;12;1992;31.8;31.2;30.61
7;12;1992;33.4;32.2;28.22
8;12;1992;30.8;30.4;28
9;12;1992;29.6;28.4;30
10;12;1992;28.4;28;30.28
11;12;1992;27.2;26.6;28.5
12;12;1992;26.0;26.6;25.5
13;12;1992;29.8;29.8;27
14;12;1992;30.8;30.4;27
15;12;1992;30.2;30;30
16;12;1992;24.6;25.8;30.61
17;12;1992;21.8;21.4;30.61
18;12;1992;18.8;19;30.22
19;12;1992;26.6;25.2;29
20;12;1992;29.6;28.2;30
21;12;1992;27.8;26.8;29.61
22;12;1992;29.8;28.6;32.39
23;12;1992;32.8;31;32.39
24;12;1992;33.4;32.4;31
25;12;1992;32.8;31.6;30.5
26;12;1992;32.6;31.6;29.61
27;12;1992;33.8;32.4;27
28;12;1992;32.4;31.2;29
29;12;1992;25.6;26;31
30;12;1992;28.4;27;31.39
31;12;1992;30.4;29.6;31.39
1;1;1993;32.6;31.4;33
2;1;1993;32.4;32.4;34.28
3;1;1993;28.6;27.8;34.28
4;1;1993;26.4;26;33
5;1;1993;30.0;30.2;31
6;1;1993;25.0;23.4;30
7;1;1993;24.0;23;31
8;1;1993;25.0;24.2;30.78
9;1;1993;27.6;27;27
10;1;1993;29.0;29.4;27.22
11;1;1993;29.0;28.6;21.22
12;1;1993;20.4;24;25
13;1;1993;25.8;25.4;30
14;1;1993;29.0;29.2;30.39
15;1;1993;30.2;30;31
16;1;1993;29.8;29.6;31.28
17;1;1993;31.4;31;31.28
18;1;1993;28.2;28;30.5
19;1;1993;28.8;29;27.5
20;1;1993;30.4;30.6;28.5
21;1;1993;29.0;28.4;29
22;1;1993;24.0;24.6;31
23;1;1993;27.4;26.6;30.5
24;1;1993;27.8;26.8;29
25;1;1993;28.2;27.8;30
26;1;1993;30.4;29.8;29.39
27;1;1993;29.8;28.6;29
28;1;1993;31.2;30.2;29
29;1;1993;29.0;27.6;31.28
30;1;1993;31.0;30.2;33
31;1;1993;29.2;29;30.5
1;2;1993;31.4;31;30
2;2;1993;33.0;33.2;30.61
3;2;1993;31.8;31.8;26
4;2;1993;32.4;31.4;25.39
5;2;1993;31.2;30.2;24
6;2;1993;27.0;27;26
7;2;1993;28.2;27.6;26.61
8;2;1993;29.8;29.4;29
9;2;1993;32.0;32.2;27
10;2;1993;30.0;29.8;27
11;2;1993;33.2;32.4;27
12;2;1993;34.6;34.4;29
13;2;1993;35.2;34.6;30
14;2;1993;33.2;32.6;30
15;2;1993;31.8;31.8;29.39
16;2;1993;29.2;28;26.22
17;2;1993;30.2;30.2;27
18;2;1993;31.8;31;27
19;2;1993;25.8;27.2;31
20;2;1993;28.8;28.8;30.72
21;2;1993;24.0;23.2;27
22;2;1993;20.8;21.9;27
23;2;1993;25.2;25;24.89
24;2;1993;30.4;29.8;26
25;2;1993;29.4;29.4;29
26;2;1993;31.2;31;29
27;2;1993;32.2;31.6;28
28;2;1993;30.2;30.4;28
1;3;1993;28.0;27.6;30
2;3;1993;27.0;26.6;31.5
3;3;1993;29.2;28.8;30
4;3;1993;29.6;28.4;30.11
5;3;1993;30.6;29.6;28.89
6;3;1993;29.8;28.6;31
7;3;1993;31.0;29.6;32
8;3;1993;31.4;30.8;32
9;3;1993;29.0;30.6;32.5
10;3;1993;26.8;26;32.5
11;3;1993;31.0;30.6;32.28
12;3;1993;32.2;32;32.28
13;3;1993;33.6;33.4;30.5
14;3;1993;31.6;31.4;31
15;3;1993;30.8;30.4;31.28
16;3;1993;31.8;31.6;31
17;3;1993;27.8;27;31
18;3;1993;27.2;27;31
19;3;1993;24.6;23.8;30.5
20;3;1993;25.2;25.6;27
21;3;1993;27.8;27.6;27
22;3;1993;29.0;28.8;27
23;3;1993;29.2;27.2;28
24;3;1993;25.2;25.6;29
25;3;1993;27.8;27;28.5
26;3;1993;29.2;29.2;29
27;3;1993;30.6;29.8;30
28;3;1993;30.0;29.6;29
29;3;1993;26.8;26.6;29.28
30;3;1993;27.2;26.4;28
31;3;1993;28.2;27.4;30
1;4;1993;28.4;28;30
2;4;1993;31.2;30.4;24
3;4;1993;25.2;24.4;28.22
4;4;1993;28.2;26.8;29
5;4;1993;24.6;23.6;29
6;4;1993;25.2;24.6;30.22
7;4;1993;26.8;26.6;32
8;4;1993;29.8;29.6;30.78
9;4;1993;29.6;28.4;28
10;4;1993;28.6;28.4;26
11;4;1993;28.8;28.6;28
12;4;1993;30.8;29.6;28
13;4;1993;30.8;31;29
14;4;1993;30.4;30.2;31
15;4;1993;29.8;29.4;30.61
16;4;1993;27.8;26.6;30.28
17;4;1993;31.8;31.2;30
18;4;1993;32.4;31.6;30
19;4;1993;33.2;32.4;31
20;4;1993;33.6;32.6;31
21;4;1993;32.8;32;31
22;4;1993;31.6;31.2;30.61
23;4;1993;31.8;30.8;28
24;4;1993;31.4;30.4;27.5
25;4;1993;32.4;31.8;27.5
26;4;1993;29.6;29.8;28.39
27;4;1993;30.6;30.4;28.5
28;4;1993;30.6;30.4;29
29;4;1993;31.0;30.4;29.39
30;4;1993;28.4;28.2;28.89
1;5;1993;27.0;26.6;30
2;5;1993;25.2;24.8;28
3;5;1993;27.2;26.6;28
4;5;1993;29.2;29.2;28.22
5;5;1993;29.6;29;27.22
6;5;1993;26.4;25.4;22.28
7;5;1993;28.8;28.6;28
8;5;1993;30.0;29;28
9;5;1993;29.6;29.4;27
10;5;1993;25.6;24.8;27
11;5;1993;29.0;28.2;27
12;5;1993;29.0;29.4;28
13;5;1993;22.4;22.2;28
14;5;1993;24.8;24.6;26.5
15;5;1993;28.4;27.4;20
16;5;1993;29.8;29;21
17;5;1993;31.0;30.4;25
18;5;1993;30.0;29.6;26.22
19;5;1993;31.6;31;29.22
20;5;1993;28.2;28.4;26
21;5;1993;25.0;24.2;24
22;5;1993;26.4;26.4;25.5
23;5;1993;28.0;28.4;25.5
24;5;1993;29.0;28.4;25.22
25;5;1993;29.5;29;25.22
26;5;1993;31.0;30.6;25
27;5;1993;30.2;30.4;25
28;5;1993;30.2;30;18
29;5;1993;30.4;30.2;24
30;5;1993;30.0;29.4;18
31;5;1993;30.6;30.4;23.22
1;6;1993;31.0;29.8;23.22
2;6;1993;30.6;30.8;20
3;6;1993;27.8;27.2;25
4;6;1993;28.0;27.6;26
5;6;1993;26.6;25.4;20
6;6;1993;27.8;27.2;23
7;6;1993;28.0;27.8;25
8;6;1993;28.8;28;25
9;6;1993;29.0;28.6;25.78
10;6;1993;29.0;28.6;25.78
11;6;1993;29.2;28.8;19
12;6;1993;29.2;28.4;21
13;6;1993;29.4;28.8;23
14;6;1993;27.8;27.6;23.22
15;6;1993;28.2;28;22
16;6;1993;26.6;27;22.5
17;6;1993;22.8;22.2;23
18;6;1993;28.4;28.4;18
19;6;1993;28.6;28.8;18.11
20;6;1993;27.6;27.2;21
21;6;1993;27.4;27.2;23.5
22;6;1993;27.8;27.6;24.78
23;6;1993;28.8;28.6;25
24;6;1993;27.4;27.4;25
25;6;1993;19.6;22.8;25.72
26;6;1993;19.8;19.4;25.72
27;6;1993;20.6;20.6;26
28;6;1993;26.0;25.2;26
29;6;1993;26.4;26.4;25.5
30;6;1993;25.6;25.8;26
1;7;1993;25.2;25.2;27
2;7;1993;25.2;25;28
3;7;1993;25.2;24.8;30
4;7;1993;25.0;25.4;29
5;7;1993;25.4;25.6;29
6;7;1993;25.4;25;29
7;7;1993;25.6;25.4;28.78
8;7;1993;25.6;24.8;24
9;7;1993;20.0;20.2;27.22
10;7;1993;25.2;25.2;27.61
11;7;1993;18.0;21.4;27.61
12;7;1993;23.8;23.8;28.39
13;7;1993;21.2;20.6;27.22
14;7;1993;22.0;21.6;17
15;7;1993;25.6;25.2;17
16;7;1993;26.8;26.6;23
17;7;1993;20.0;19.6;28
18;7;1993;24.2;23.8;25.39
19;7;1993;26.2;25.6;26.28
20;7;1993;26.3;26.4;28
21;7;1993;26.8;27;28
22;7;1993;20.8;20;28
23;7;1993;19.8;19.8;27.61
